split,id
test,ARC-Challenge/test/Mercury_SC_402612
test,ARC-Challenge/test/Mercury_SC_402616
test,ARC-Challenge/test/Mercury_SC_405086
test,ARC-Challenge/test/Mercury_SC_405481
test,ARC-Challenge/test/Mercury_SC_405501
test,ARC-Challenge/test/Mercury_SC_405640
test,ARC-Challenge/test/Mercury_SC_405885
test,ARC-Challenge/test/Mercury_SC_405928
test,ARC-Challenge/test/Mercury_SC_405937
test,ARC-Challenge/test/Mercury_SC_406089
test,ARC-Challenge/test/Mercury_SC_406451
test,ARC-Challenge/test/Mercury_SC_406710
test,ARC-Challenge/test/Mercury_SC_406836
test,ARC-Challenge/test/Mercury_SC_406855
test,ARC-Challenge/test/Mercury_SC_407228
test,ARC-Challenge/test/Mercury_SC_407302
test,ARC-Challenge/test/Mercury_SC_407315
test,ARC-Challenge/test/Mercury_SC_407710
test,ARC-Challenge/test/Mercury_SC_408251
test,ARC-Challenge/test/Mercury_SC_408321
test,ARC-Challenge/test/Mercury_SC_408324
test,ARC-Challenge/test/Mercury_SC_408366
test,ARC-Challenge/test/Mercury_SC_408568
test,ARC-Challenge/test/Mercury_SC_408631
test,ARC-Challenge/test/Mercury_SC_408663
test,ARC-Challenge/test/Mercury_SC_409030
test,ARC-Challenge/test/Mercury_SC_409139
test,ARC-Challenge/test/Mercury_SC_409171
test,ARC-Challenge/test/Mercury_SC_409266
test,ARC-Challenge/test/Mercury_SC_409673
test,ARC-Challenge/test/Mercury_SC_410963
test,ARC-Challenge/test/Mercury_SC_410971
test,ARC-Challenge/test/Mercury_SC_413624
test,ARC-Challenge/test/Mercury_SC_414001
test,ARC-Challenge/test/Mercury_SC_414041
test,ARC-Challenge/test/Mercury_SC_414156
test,ARC-Challenge/test/Mercury_SC_414271
test,ARC-Challenge/test/Mercury_SC_415416
test,ARC-Challenge/test/Mercury_SC_415473
test,ARC-Challenge/test/Mercury_SC_415761
test,ARC-Challenge/test/Mercury_SC_416108
test,ARC-Challenge/test/Mercury_SC_416168
test,ARC-Challenge/test/Mercury_SC_416169
test,ARC-Challenge/test/Mercury_SC_416529
test,ARC-Challenge/test/Mercury_SC_LBS10265
test,ARC-Challenge/test/Mercury_SC_LBS10273
test,ARC-Challenge/test/Mercury_SC_LBS10597
test,ARC-Challenge/test/Mercury_SC_LBS10664
test,ARC-Challenge/test/NAEP_2000_8_S21+4
test,ARC-Challenge/test/NAEP_2005_4_S13+14
test,ARC-Challenge/test/NAEP_2005_8_S11+1
test,ARC-Challenge/test/NCEOGA_2013_5_9
test,ARC-Challenge/test/NCEOGA_2013_8_15
test,ARC-Challenge/test/NCEOGA_2013_8_18
test,ARC-Challenge/test/NCEOGA_2013_8_26
test,ARC-Challenge/test/NCEOGA_2013_8_28
test,ARC-Challenge/test/NCEOGA_2013_8_43
test,ARC-Challenge/test/NCEOGA_2013_8_57
test,ARC-Challenge/test/NCEOGA_2013_8_7
test,ARC-Challenge/test/NYSEDREGENTS_2008_4_12
test,ARC-Challenge/test/NYSEDREGENTS_2008_4_3
test,ARC-Challenge/test/NYSEDREGENTS_2008_8_11
test,ARC-Challenge/test/NYSEDREGENTS_2008_8_27
test,ARC-Challenge/test/NYSEDREGENTS_2008_8_34
test,ARC-Challenge/test/NYSEDREGENTS_2008_8_9
test,ARC-Challenge/test/NYSEDREGENTS_2010_4_24
test,ARC-Challenge/test/NYSEDREGENTS_2010_4_4
test,ARC-Challenge/test/NYSEDREGENTS_2010_8_16
test,ARC-Challenge/test/NYSEDREGENTS_2012_4_29
test,ARC-Challenge/test/NYSEDREGENTS_2013_4_17
test,ARC-Challenge/test/NYSEDREGENTS_2013_4_21
test,ARC-Challenge/test/NYSEDREGENTS_2013_8_10
test,ARC-Challenge/test/NYSEDREGENTS_2015_4_26
test,ARC-Challenge/test/NYSEDREGENTS_2015_4_5
test,ARC-Challenge/test/NYSEDREGENTS_2015_4_7
test,ARC-Challenge/test/OHAT_2007_8_12
test,ARC-Challenge/test/OHAT_2009_8_34
test,ARC-Challenge/test/OHAT_2010_8_35
test,ARC-Challenge/test/TAKS_2009_5_36
test,ARC-Challenge/test/TAKS_2009_8_27
test,ARC-Challenge/test/TIMSS_1995_8_K18
test,ARC-Challenge/test/TIMSS_1995_8_N4
test,ARC-Challenge/test/TIMSS_1995_8_R2
test,ARC-Challenge/test/TIMSS_2003_4_pg7
test,ARC-Challenge/test/TIMSS_2003_4_pg82
test,ARC-Challenge/test/TIMSS_2003_8_pg117
test,ARC-Challenge/test/TIMSS_2003_8_pg47
test,ARC-Challenge/test/TIMSS_2003_8_pg87
test,ARC-Challenge/test/TIMSS_2007_8_pg53
test,ARC-Challenge/test/TIMSS_2011_4_pg27
test,ARC-Challenge/test/TIMSS_2011_4_pg5
test,ARC-Challenge/test/TIMSS_2011_8_pg15
test,ARC-Challenge/test/TIMSS_2011_8_pg31
test,ARC-Challenge/test/VASoL_2007_5_21
test,ARC-Challenge/test/VASoL_2008_3_32
test,ARC-Challenge/test/VASoL_2008_5_10
test,ARC-Challenge/test/VASoL_2009_3_12
test,ARC-Challenge/test/VASoL_2009_3_23
test,ARC-Challenge/test/VASoL_2009_5_30
test,ARC-Challenge/test/VASoL_2009_5_37
test,ARC-Challenge/test/WASL_2005_8_12
